latitude,longitude,density,hour
17.227947558805674,78.37276055734668,638,8
17.42827605558953,78.60170052022866,251,13
17.453006497773554,78.40136615116768,701,23
17.56846883339726,78.44566100732756,335,17
17.269434591322753,78.32393152312976,903,12
17.486872999925232,78.55402728353106,506,15
17.210058572511524,78.5172572449801,924,9
17.30831336885881,78.45760890124564,708,15
17.504529278190144,78.30411996644102,924,12
17.37192552675979,78.47978520798794,858,19
17.57777206981023,78.30798901775485,727,12
17.32906347052204,78.53053921400064,929,1
17.447657036322223,78.59533725164582,396,0
17.4794855308176,78.55001710809506,861,1
17.436463322447956,78.61612366355565,450,9
17.490541693432146,78.36469987741674,648,9
17.597438693549524,78.31407629241578,796,5
17.33878687670443,78.30558158846586,817,15
17.58869353900637,78.37629643813854,166,8
17.318390713821035,78.63015856610699,168,3
17.415911151350777,78.53772351834701,305,6
17.425749702172844,78.3588848822664,557,14
17.58891235110472,78.44382388146768,564,10
17.293529472466012,78.53485583589594,631,22
17.32324215231782,78.52636390105054,538,23
17.369158502616635,78.59591448428922,454,15
17.41462811489705,78.52846674914737,808,20
17.42472762424735,78.5153265428755,64,7
17.362347270890517,78.32275881236461,175,17
17.531164301607408,78.52814868948452,724,10
17.365333208840834,78.60276797060372,542,7
17.51141761935636,78.38005369193282,663,21
17.348046221018972,78.56256684122742,854,7
17.573930749130945,78.628162518954,957,22
17.36844921688491,78.40668399684034,752,16
17.340631882439887,78.32920439917837,146,7
17.509067997589735,78.32823544653505,708,4
17.347570533399573,78.3634530733267,121,5
17.57156639237963,78.30940759192795,915,6
17.273466578910238,78.60157411255358,413,19
17.57271634857337,78.58395605261927,897,22
17.522426144561148,78.57958481374403,566,23
17.21421324380801,78.38988220934831,667,6
17.27616300550583,78.64470080119398,41,2
17.41371593783812,78.34449015331482,622,0
17.53294957009597,78.4707348684106,681,2
17.313262943765324,78.4818427917871,633,7
17.310703995056123,78.5843664739102,569,19
17.210204284455465,78.3978745282189,702,6
17.340672396939663,78.44865758539908,628,1
17.454965937270575,78.6194433271069,455,4
17.321195552635267,78.59373486735569,343,11
17.264968073576497,78.40645850983232,965,14
17.200010342293165,78.34267654858462,342,3
17.259170305715504,78.44104049113822,900,10
17.571106187347294,78.51618465001872,766,10
17.464591890823343,78.60641462129428,606,9
17.332187340358985,78.45280992727632,895,14
17.582263105022076,78.53712472531626,752,16
17.525903212365183,78.3147220391893,318,23
17.30906144495347,78.37520900625337,58,7
17.551432710791875,78.5211386389406,172,9
17.215401141293867,78.46554949804684,306,4
17.45201578545177,78.5477436402879,96,16
17.246353994356838,78.59797298809943,432,21
17.306110134078136,78.56947888058517,922,12
17.43099776717827,78.43122262163342,239,18
17.54328173431514,78.63743981535688,234,0
17.53751655280083,78.62559425301095,424,2
17.52692514678201,78.47671121043398,417,11
17.508693822477046,78.36926388724643,633,1
17.580134357145962,78.47703287310166,953,21
17.341940161576446,78.30712482413666,894,2
17.47604664824025,78.37311444226832,361,4
17.55643562364962,78.50085002457807,356,20
17.214229580880616,78.53572564811432,894,6
17.250972528481494,78.40537596956945,582,9
17.451116015355662,78.51329059685347,398,12
17.254824707057324,78.36143662153358,95,9
17.20889641756473,78.55415608032533,821,5
17.527497123623032,78.4295530897408,911,1
17.528628505783967,78.49135283612254,494,0
17.540710503130338,78.30350148179834,646,6
17.43178477048356,78.57299780243763,306,8
17.468715655118668,78.47289812552158,909,12
17.570339787714175,78.32097854539145,356,9
17.22304054233684,78.3303987019548,780,10
17.294166562842875,78.61008541096126,544,19
17.59768085744234,78.56009760034156,586,3
17.577023680964917,78.5588152557634,532,11
17.44235449562067,78.53839895738602,993,0
17.304611049990978,78.35039926142768,902,16
17.225652174723756,78.590352135634,687,13
17.273172668716224,78.62857128545421,783,8
17.25015760542138,78.45887268779128,415,21
17.57430780074696,78.30497189657287,115,7
17.58320844906013,78.42001679721587,426,18
17.511778405127604,78.40130867061417,663,21
17.31770298804681,78.55361413055094,138,9
17.459257148937738,78.64236966903971,113,11
17.20904502328839,78.52785314782302,195,6
17.50901345286478,78.64884348093727,865,14
