latitude,longitude,congestion_level,speed_kmh,hour
17.282425194861858,78.48216757885018,59,30.5,17
17.596599042795827,78.5908329798098,88,16.0,20
17.238070685394028,78.35464951784404,82,19.0,6
17.590118649320473,78.32339880013193,45,37.5,21
17.430310070497722,78.37590327894038,98,11.0,11
17.381262556559363,78.33825423082705,46,37.0,14
17.261776459015714,78.59869288811868,30,45.0,12
17.42372652338879,78.42263294824657,74,23.0,2
17.201931158191176,78.61654720454297,93,13.5,8
17.449196666768827,78.34472831390356,92,14.0,1
17.357424770048382,78.49242000844748,65,27.5,3
17.287841956394818,78.38300632343677,59,30.5,16
17.331529715263294,78.39116368307691,78,21.0,20
17.31967306071701,78.62278732990858,19,50.5,4
17.40437474105833,78.37926748859985,68,26.0,7
17.44185660735896,78.56413359846115,48,36.0,6
17.59207056726019,78.62933072253632,8,56.0,15
17.57211847514985,78.4124951175326,2,59.0,19
17.40857752800687,78.52447878256685,69,25.5,2
17.439664173405724,78.54730274632446,25,47.5,22
17.558143854982752,78.61856902033946,5,57.5,3
17.568405577412985,78.43734400913291,85,17.5,22
17.510724757360318,78.30226860774394,28,46.0,6
17.473616728754664,78.60613687884698,45,37.5,13
17.57981925411975,78.6204816946349,69,25.5,17
17.583974567776043,78.39498936124353,96,12.0,10
17.53014280146284,78.4637664376271,50,35.0,23
17.499700845431974,78.43837806701997,62,29.0,7
17.40968375669727,78.5364544239028,85,17.5,3
17.452761211011772,78.49144168283368,71,24.5,6
17.298389076587917,78.51430515635055,66,27.0,18
17.347718607051064,78.5963492468409,66,27.0,11
17.429352617041076,78.48340206294264,95,12.5,4
17.31336263218154,78.39142860578056,80,20.0,12
17.49013214643273,78.51401656676184,4,58.0,19
17.354114054660748,78.59868412912306,11,54.5,3
17.321305094324913,78.60063214265973,71,24.5,14
17.270131243502203,78.50082644376978,59,30.5,12
17.26270536339112,78.54368731135698,72,24.0,11
17.592408136940822,78.41689395041905,6,57.0,16
17.379596784596686,78.4634668255523,67,26.5,15
17.429680749790194,78.50660124512564,11,54.5,19
17.2149209245838,78.49580864226493,94,13.0,10
17.371432237568264,78.59885725876262,72,24.0,2
17.272744436673086,78.51519665573079,52,34.0,5
17.330772151773463,78.58461588702319,88,16.0,16
17.355831862543393,78.60253204139887,24,48.0,14
17.341049383640023,78.30499788601487,61,29.5,5
17.329423911985373,78.44468817929899,70,25.0,7
17.311772783145226,78.61873100242724,59,30.5,16
17.524783905756955,78.60122871321651,10,55.0,13
17.47715915790652,78.61149962338416,36,42.0,6
17.479669132103275,78.47211304992041,30,45.0,21
17.544923933986873,78.35219035782121,3,58.5,21
17.591694565479337,78.64610751183957,50,35.0,9
17.474029238757357,78.35271993322252,62,29.0,9
17.35432227462268,78.6425113832159,32,44.0,3
17.31893919909453,78.41798951882738,4,58.0,15
17.382758639407413,78.64981649037071,23,48.5,5
17.448481315831625,78.39028326410839,90,15.0,17
17.580059952311615,78.45298022195915,12,54.0,5
17.285131543974096,78.57042088658336,68,26.0,10
17.32451565253021,78.35011002741524,36,42.0,7
17.319589650403568,78.55793650561264,52,34.0,0
17.470113882302563,78.51176672003423,8,56.0,5
17.595758578883206,78.54332571773216,97,11.5,17
17.270195784812124,78.39929488499405,68,26.0,22
17.279938515729814,78.50914353515039,82,19.0,18
17.597242077857786,78.51212784189299,95,12.5,23
17.312894484121767,78.56055734531951,41,39.5,14
17.242794811963485,78.39365550161301,0,60.0,18
17.538684263800494,78.48344421149378,9,55.5,18
17.213741650150567,78.62864651023261,96,12.0,5
17.512066928443346,78.56377481453806,59,30.5,10
17.402306299638703,78.36847417133382,65,27.5,17
17.46059814937385,78.57562864986885,81,19.5,3
17.527078416493165,78.36068992058506,32,44.0,16
17.283587685979963,78.44916710971049,58,31.0,1
17.59884476567286,78.59767601750752,11,54.5,10
17.23178810101443,78.6473300074979,65,27.5,9
17.24169948024477,78.421667747173,2,59.0,10
17.450724334537696,78.6213778281482,64,28.0,2
17.547411711336714,78.54459750381405,88,16.0,18
17.202787953456355,78.43930083450664,63,28.5,5
17.200325800999952,78.63848494298234,59,30.5,13
17.59022045906918,78.32490169509494,87,16.5,18
17.362008390889486,78.5627327757472,55,32.5,1
17.47277401410215,78.6015820078184,84,18.0,23
17.45092285645768,78.36686222194326,38,41.0,6
17.22636747745646,78.61396819157105,14,53.0,11
17.56833478840342,78.36814812297918,89,15.5,20
17.24414145482591,78.64511433620318,58,31.0,9
17.321332068968903,78.35685651095251,2,59.0,12
17.554008205474137,78.5851741962985,68,26.0,12
17.54095277445386,78.33453020106944,35,42.5,15
17.553660633907082,78.55672170788989,17,51.5,9
17.38385934818954,78.38374593753407,27,46.5,17
17.374975292593604,78.59491963873472,37,41.5,13
17.558419976249997,78.64296003614739,10,55.0,21
17.296145696333863,78.56377862939512,39,40.5,2
17.214271445122005,78.56321299012453,35,42.5,1
17.34140166669828,78.3697289643045,44,38.0,8
17.318230452151653,78.31301096834788,86,17.0,6
17.55748213570391,78.32718735193397,54,33.0,16
17.369504271886512,78.57551720235178,18,51.0,8
17.547717113963024,78.33438721842217,64,28.0,4
17.460449427303907,78.41712473136101,8,56.0,7
17.298655596560238,78.31711505263195,45,37.5,7
17.260594312070637,78.4779099484723,6,57.0,8
17.37058434652858,78.63671467688127,51,34.5,7
17.330676344275677,78.58759479229262,82,19.0,18
17.26242683922717,78.33623198848765,62,29.0,5
17.39151217360336,78.48069698885301,94,13.0,9
17.43978631704652,78.39979566962475,19,50.5,10
17.310061130567448,78.41001641955778,21,49.5,20
17.543806292913395,78.49486952922602,64,28.0,13
17.204185250646223,78.40302618684096,96,12.0,4
17.38637621138965,78.4155489570723,60,30.0,10
17.52566446998715,78.54545238259618,29,45.5,22
17.274624516923375,78.37247255522554,33,43.5,5
17.30282863165491,78.53695947376755,76,22.0,4
17.26403906189851,78.64281368099662,17,51.5,18
17.450896500849396,78.55588711258423,58,31.0,11
17.28641199484332,78.52878396550541,54,33.0,20
17.538864321238425,78.58003260827866,37,41.5,21
17.493904390614006,78.58341910907512,85,17.5,20
17.443202282305286,78.55653883214285,96,12.0,19
17.57506962285388,78.48809518942414,17,51.5,22
17.59920708988912,78.30777080897312,61,29.5,20
17.342896204319487,78.4594183871761,71,24.5,18
17.331969638012875,78.33021443454112,80,20.0,1
17.498567418436142,78.30357695803416,7,56.5,22
17.33309677701932,78.39791074245093,38,41.0,13
17.228529457486847,78.49205601182707,95,12.5,21
17.302474463136637,78.41683907667542,94,13.0,21
17.565449772948558,78.5629183536885,9,55.5,17
17.342663772233177,78.57963649783886,93,13.5,1
17.557222140851422,78.44000200399115,69,25.5,11
17.46735956398663,78.52385201241313,32,44.0,4
17.455256579650108,78.33272414709847,34,43.0,2
17.39348184786607,78.58049336067842,17,51.5,11
17.37585468124098,78.56535397405591,40,40.0,1
17.285891586633518,78.43879196935288,38,41.0,14
17.518384392180568,78.50419717798376,94,13.0,23
17.307111535093092,78.33783874499204,78,21.0,22
17.2999005102571,78.41327172197035,46,37.0,20
17.26062465769853,78.49574097055418,63,28.5,23
17.205631257504102,78.64628858024095,70,25.0,8
17.342453115316335,78.34273532757103,10,55.0,11
17.303470946056706,78.5120983472428,56,32.0,14
17.274664162200473,78.30409604500682,70,25.0,7
17.34159088883129,78.35228015760443,27,46.5,2
17.272321039405707,78.307473380126,80,20.0,13
17.267444128389457,78.45761386633892,71,24.5,2
17.493388200619552,78.63780763229204,3,58.5,16
17.45996007353838,78.53860561594152,98,11.0,5
17.21147570314472,78.53280064789998,25,47.5,1
17.45640811269645,78.64522645125128,34,43.0,4
17.53729884361132,78.46701527540863,79,20.5,12
17.285113896030516,78.36043757315902,42,39.0,3
17.269219692735028,78.40662993653002,78,21.0,10
17.58899087819979,78.3301715309435,14,53.0,18
17.369470773700545,78.37909828930502,1,59.5,0
17.223677293859218,78.34997592084194,80,20.0,0
17.210980917582603,78.3427110866946,65,27.5,11
17.45643400405509,78.55281993177675,98,11.0,11
17.581933724482013,78.5368501540502,60,30.0,2
17.57550180486267,78.48974848053042,70,25.0,22
17.462847159814377,78.45041076804756,67,26.5,23
17.598791242843543,78.4725827061522,3,58.5,13
17.252979333691613,78.31893684219966,21,49.5,9
17.31704915081662,78.57847739596241,24,48.0,10
17.355670133231587,78.54313259030751,46,37.0,21
17.323968323405317,78.61724358698507,49,35.5,13
17.369980331034096,78.46067314978407,68,26.0,9
17.41727560363156,78.60278887764173,100,10.0,14
17.42383863007585,78.50082471348824,41,39.5,20
17.222066442358688,78.54576635331344,96,12.0,1
17.40577701943573,78.4322475884423,90,15.0,5
17.220266543734997,78.31048201067648,46,37.0,14
17.301666646540575,78.42736798945187,50,35.0,5
17.590066355404684,78.448166261106,58,31.0,13
17.384723100234872,78.30032764082384,47,36.5,12
17.317825571365237,78.33079361488116,58,31.0,6
17.5740381860158,78.34305966614065,96,12.0,6
17.336707550068905,78.63175248240807,23,48.5,21
17.501214511063665,78.35384607453986,38,41.0,15
17.435922300148903,78.58750798776875,86,17.0,22
17.41265523401633,78.61264016896226,80,20.0,13
17.379438278170092,78.4226388684657,72,24.0,19
17.318158111794094,78.6353411817876,68,26.0,3
17.481480318952865,78.64836782734851,16,52.0,17
17.410188963789807,78.48579534566926,57,31.5,9
17.41665041239087,78.52085541518514,15,52.5,15
17.538473712087193,78.43240586659083,54,33.0,23
17.510334388658816,78.4582053429434,58,31.0,9
17.405454936103606,78.49327439931074,66,27.0,4
17.48341312379572,78.31943145464246,42,39.0,9
17.55578957089105,78.5829296422489,25,47.5,8
17.274085634638535,78.33479454203035,58,31.0,16
17.22874341949329,78.62063389035019,84,18.0,5
17.367519661227895,78.32334325480298,47,36.5,20
17.388141934932367,78.38896252013548,31,44.5,7
17.490517578988342,78.56829415531814,98,11.0,13
17.4115122562491,78.35326434726217,67,26.5,10
17.268367283584325,78.35390589191431,76,22.0,13
17.559266603929057,78.5886962110769,98,11.0,13
17.317751872980214,78.30389240672646,11,54.5,23
17.301498475941308,78.33809627930846,59,30.5,13
17.593283656314544,78.61083922022335,67,26.5,1
17.254103804107032,78.5352609048778,28,46.0,14
17.356002858678337,78.5682306333012,22,49.0,22
17.233521324204013,78.59028852033357,74,23.0,2
17.459274247178453,78.58590436002052,6,57.0,4
17.450012568107695,78.35432649240587,40,40.0,10
17.48348576947619,78.370985377671,82,19.0,23
17.266767756541064,78.34347255656087,85,17.5,9
17.458728484205963,78.38626504123657,52,34.0,6
17.538411406642517,78.46967529443084,6,57.0,7
17.582503993082323,78.47823070354958,99,10.5,23
17.249951865540233,78.51151345406747,71,24.5,18
17.357605877125696,78.59758074542334,65,27.5,8
17.480476625850923,78.45445005018425,98,11.0,0
17.311387261217668,78.49910299313157,9,55.5,11
17.274208863624388,78.45839540133605,87,16.5,16
17.366098701699496,78.64306982843735,8,56.0,20
17.591634291438574,78.43142444239895,45,37.5,4
17.583485195642425,78.34999217671036,59,30.5,13
17.59668180172865,78.62966462709198,34,43.0,21
17.238555456553907,78.45396727014375,16,52.0,10
17.202829522614486,78.34891374010944,72,24.0,23
17.4032384125524,78.44965824394853,83,18.5,5
17.432042822454846,78.55555491158198,44,38.0,20
17.35388665098668,78.32172297174004,21,49.5,4
17.356288905801325,78.59181253686367,78,21.0,23
17.26814515047516,78.30749581583179,16,52.0,16
17.297035925574452,78.30074223547771,36,42.0,22
17.550916475183538,78.40613018703563,27,46.5,4
17.319524456285496,78.6009895100734,19,50.5,3
17.30340657450358,78.43578493563543,68,26.0,13
17.281831522165263,78.50143432798146,52,34.0,7
17.30996204295813,78.3070546554761,90,15.0,6
17.484512648286756,78.32836084596778,80,20.0,20
17.215166961642627,78.5665301227496,46,37.0,8
17.502693581040567,78.33545604033539,38,41.0,12
17.450238202362602,78.59585880444719,53,33.5,5
17.40029123787148,78.35680909115158,88,16.0,7
17.58857131089179,78.37168278912624,0,60.0,2
17.550498421597286,78.4625680411337,35,42.5,13
17.494015312813694,78.48878531448501,28,46.0,19
17.45476913744532,78.571361232185,100,10.0,1
17.502444909956026,78.31156276091008,41,39.5,17
17.589827018963515,78.55226414391848,80,20.0,5
17.529214519803702,78.49917394743694,21,49.5,1
17.260251112395913,78.59104854613821,68,26.0,20
17.51559300856007,78.53985501708179,11,54.5,21
17.447749860731676,78.30351109412246,86,17.0,7
17.547464369858474,78.56993861107016,100,10.0,15
17.371990780480978,78.51691043410318,73,23.5,9
17.53240250433476,78.41217099031405,55,32.5,19
17.578688470295337,78.31157531281053,68,26.0,23
17.54877357729338,78.3401229758748,71,24.5,2
17.363382360905,78.51661863296458,84,18.0,18
17.407737924928696,78.39740937326832,20,50.0,6
17.26752112245595,78.56027842538705,14,53.0,7
17.223893518472405,78.34370336610228,6,57.0,15
17.379813854388786,78.40621533193627,26,47.0,21
17.533155818283525,78.50900783972361,90,15.0,15
17.4899338002867,78.47858350851982,22,49.0,4
17.452583481891963,78.44288248257891,25,47.5,19
17.432553093985863,78.64990143196312,33,43.5,6
17.450631239563332,78.59910173607905,71,24.5,19
17.36255387762957,78.4852983784187,27,46.5,13
17.34761294002271,78.63400212500581,3,58.5,12
17.578866670410875,78.35601707591701,43,38.5,9
17.307658879254394,78.54191720504717,80,20.0,7
17.302407581243752,78.48755199199573,64,28.0,0
17.423625734622178,78.46873565039161,34,43.0,9
17.33917494066084,78.5821305911053,92,14.0,14
17.572044595133065,78.37678083126795,2,59.0,7
17.311791321237997,78.57480466288207,33,43.5,23
17.3981938329815,78.3673495429016,38,41.0,20
17.37141461437623,78.54277371100895,36,42.0,23
17.270175455818386,78.34326029465272,5,57.5,1
17.59848147595193,78.50377383591628,64,28.0,16
17.420936833237207,78.38995338432558,16,52.0,6
17.296012899613793,78.31627505779826,24,48.0,16
17.59642470771809,78.32143966054194,8,56.0,8
17.554724980636472,78.56105667757734,36,42.0,3
17.337959362258903,78.60568238039544,31,44.5,5
17.52017931396977,78.44401016249486,58,31.0,14
17.526080629811144,78.60875153910064,36,42.0,7
17.31024491128066,78.62502832641196,60,30.0,16
17.551500144970255,78.49905367997782,59,30.5,23
17.36279040487441,78.51772219185897,80,20.0,5
17.26445901882315,78.55477311494185,76,22.0,11
17.449031340876193,78.35064342628446,7,56.5,16
17.40505131905017,78.48769685133257,7,56.5,4
17.409244525761522,78.51207651829402,56,32.0,8
17.549921165607856,78.40071709767848,93,13.5,11
17.255949462518505,78.3788162339381,7,56.5,10
17.477184552225093,78.57652680401783,2,59.0,20
17.269457187866138,78.30442716400002,4,58.0,16
17.414808866277987,78.62259754493482,92,14.0,9
17.363873911885367,78.54534442406768,100,10.0,4
17.43475874467541,78.58985640173181,74,23.0,20
17.455714506651468,78.36545300995229,97,11.5,1
17.518434200135925,78.62337639954697,62,29.0,5
17.50721851880814,78.57112031549147,97,11.5,14
17.523298038517478,78.63603564039647,64,28.0,12
17.496923176815063,78.55064475524341,82,19.0,5
17.45098934110108,78.55090509445174,40,40.0,3
17.2772673718264,78.62090153629175,96,12.0,4
17.47254553604257,78.47260643545485,28,46.0,20
17.58910840891713,78.32172491909716,72,24.0,9
17.58209919506397,78.427039794179,88,16.0,6
17.20416708632515,78.31031568502561,55,32.5,15
17.324325977990146,78.42859465999688,76,22.0,6
17.3423939248107,78.45771876035693,51,34.5,19
17.596146471401816,78.53189518703785,92,14.0,23
17.2774578045038,78.55730482384118,3,58.5,8
17.414709770741965,78.38370151078666,80,20.0,5
17.475135165012833,78.51789121265492,73,23.5,1
17.545207637460752,78.41446807649022,55,32.5,15
17.535978811457245,78.39717569582481,85,17.5,6
17.443342293952,78.44960574359422,67,26.5,16
17.4584787747457,78.61941067729421,40,40.0,15
17.236309494176666,78.54328737297591,30,45.0,9
17.24152918578129,78.60313501747981,58,31.0,6
17.592223535303578,78.40498298553943,38,41.0,1
17.26263552938185,78.41853923136493,67,26.5,16
17.39069026735855,78.55176532055478,64,28.0,18
17.26851642480784,78.4953002183314,1,59.5,19
17.397508273556184,78.36989985116327,71,24.5,21
17.545571958822045,78.54726080760213,49,35.5,23
17.50440457658172,78.41012742536738,59,30.5,11
17.405020199741706,78.39762036767074,13,53.5,10
17.35338218169993,78.49462521454801,22,49.0,5
17.32449284763684,78.52264521888425,88,16.0,14
17.41287979382463,78.55487138025133,38,41.0,16
17.28599571242997,78.56730077144134,71,24.5,3
17.380662839073768,78.37989236269792,97,11.5,9
17.399367448591992,78.50513579766061,44,38.0,2
17.46887087115102,78.35439527618034,58,31.0,6
17.517350072448373,78.38029460363549,14,53.0,13
17.555506260911116,78.51410211505421,65,27.5,10
17.37155497097833,78.36544889565324,19,50.5,10
17.49821177040286,78.45280203301385,62,29.0,22
17.37453073219641,78.62614128818893,61,29.5,0
17.471648790708038,78.57026823858459,27,46.5,2
17.236195823846668,78.43625159595229,54,33.0,21
17.454030962548085,78.42821206100042,82,19.0,23
17.389719959936375,78.4891153157479,9,55.5,14
17.470244514332276,78.4412556401688,43,38.5,16
17.417053003301007,78.63174402546657,19,50.5,14
17.253756188596928,78.5584639255958,41,39.5,11
17.267784436809222,78.31912657992001,74,23.0,17
17.426689451304167,78.56117716040997,49,35.5,8
17.439479685138295,78.30476636191061,40,40.0,1
17.42432227413209,78.62837080833992,12,54.0,7
17.457097838661223,78.49684906905897,92,14.0,12
17.52581568746472,78.59005708014801,22,49.0,9
17.49977126280818,78.57695462336892,62,29.0,13
17.54133716224201,78.40436352967802,91,14.5,1
17.516428553971437,78.57571760873567,14,53.0,4
17.355470316631948,78.5876214725793,42,39.0,10
17.323972312959523,78.5295949663017,30,45.0,22
17.243751096357713,78.36807195733795,64,28.0,3
17.442197907451167,78.39739791725646,85,17.5,10
17.499364042539533,78.44477072750533,50,35.0,19
17.211097482803034,78.54754514059537,97,11.5,12
17.39713122330725,78.64667009860516,76,22.0,0
17.56066300986556,78.640624121455,0,60.0,8
17.518089446654226,78.30770730184429,95,12.5,5
17.31455935922152,78.61627805578448,2,59.0,0
17.426898571736206,78.40298471095973,7,56.5,17
17.289441482923458,78.49590129013474,6,57.0,7
17.370066857183424,78.55340406180946,76,22.0,3
17.236647434494177,78.62658479068425,9,55.5,15
17.36773312410852,78.40874460254649,99,10.5,17
17.269457073878407,78.60645116551412,95,12.5,14
17.545016699312157,78.63796756613594,92,14.0,8
17.42397067999372,78.50777489456537,80,20.0,9
17.265384294451483,78.39331989305805,42,39.0,2
17.46688049587443,78.63758369286201,92,14.0,10
17.355599197832767,78.43676917146188,72,24.0,3
17.470154565777012,78.57789895793844,67,26.5,10
17.408324205716227,78.48185800276393,52,34.0,9
17.393366079217767,78.50454499951056,10,55.0,1
17.52169186192006,78.42074466366753,66,27.0,1
17.22571992103925,78.41322766206227,39,40.5,23
17.555220161722954,78.3833689817235,88,16.0,0
17.48143447654627,78.63709862545873,43,38.5,11
17.417848267036913,78.47733040474552,70,25.0,7
17.25036514780157,78.37023207763949,56,32.0,14
17.21867065188759,78.60291564573271,98,11.0,14
17.555905226962636,78.45026896870117,74,23.0,1
17.39064972756266,78.37311775252861,60,30.0,18
17.221880711684463,78.55404436743231,97,11.5,22
17.533927332253846,78.60240884751114,83,18.5,18
17.238735158826906,78.57403541728597,34,43.0,1
17.455998409221582,78.40687828408947,54,33.0,12
17.479330489094053,78.55157170252929,57,31.5,11
17.577494139103297,78.48777517511823,51,34.5,5
17.441761880172706,78.52298437817065,7,56.5,1
17.336415037807996,78.34349163724858,59,30.5,18
17.46736101529467,78.58266339457346,10,55.0,17
17.44167065611021,78.43392396884825,58,31.0,8
17.470901163437937,78.45580216203155,38,41.0,13
17.50604877928684,78.60930747416212,5,57.5,20
17.48776000305055,78.38402775775197,5,57.5,1
17.378825905863682,78.54618312847688,34,43.0,15
17.36020159903803,78.63226969961192,73,23.5,6
17.209735799909012,78.56341314880967,75,22.5,17
17.506120689939575,78.46265724693671,22,49.0,16
17.233610774821067,78.3590480406772,66,27.0,8
17.23140446447119,78.4361645278779,60,30.0,12
17.481892453309033,78.41899283644173,41,39.5,7
17.481959719725328,78.61194638020082,63,28.5,0
17.302103453640026,78.31379507136405,92,14.0,5
17.241815911998767,78.3881624874273,82,19.0,18
17.403854430904182,78.63306587035274,84,18.0,19
17.396119811039178,78.440543890663,87,16.5,21
17.5092783744669,78.42818093819061,37,41.5,13
17.28441721065691,78.48339305102579,85,17.5,0
17.420482486971636,78.43954964491947,32,44.0,6
17.299804462092155,78.37314071351733,13,53.5,21
17.350252773561422,78.60684405365785,64,28.0,14
17.31789391700557,78.54752653493208,90,15.0,2
17.533730442154823,78.59508353200465,62,29.0,13
17.36058440900319,78.33821325893544,93,13.5,9
17.298694213523813,78.33915982701703,23,48.5,17
17.566202223266533,78.37148220291976,85,17.5,8
17.338806216842205,78.32798668333204,80,20.0,5
17.42523042896252,78.60619856297112,31,44.5,14
17.472222287424675,78.5807165792001,33,43.5,17
17.24800093902619,78.34415675224528,75,22.5,1
17.59249207254249,78.42173512676632,83,18.5,18
17.389618953537475,78.54508106916892,86,17.0,14
17.45123626263451,78.3051483148269,25,47.5,6
17.510629784733627,78.53660266553172,68,26.0,21
17.3359438988559,78.36460896485762,23,48.5,22
17.5718475920114,78.3611266272769,16,52.0,8
17.578139463056946,78.60515290896468,79,20.5,22
17.254688584749683,78.31648923402635,7,56.5,19
17.257102349389186,78.43187164846746,16,52.0,18
17.482478328740655,78.454481789375,83,18.5,23
17.362002384774566,78.42636280810193,17,51.5,15
17.502714314550072,78.52171628420172,99,10.5,7
17.202263461218134,78.45665921582481,50,35.0,22
17.437796845304742,78.32334525422998,15,52.5,23
17.44464758492253,78.44037216767161,3,58.5,21
17.469018745822144,78.48219987357926,61,29.5,9
17.44600733270385,78.3227327724394,4,58.0,20
17.488914220974067,78.63601966966965,38,41.0,15
17.44261998267541,78.56337653670916,34,43.0,23
17.37721995584621,78.61394268544196,23,48.5,12
17.303186751176145,78.50488597968572,6,57.0,7
17.358782206027485,78.42599846305109,42,39.0,19
17.565412818972007,78.45854495566869,6,57.0,17
17.418094781336663,78.41182988003416,2,59.0,21
17.271901749845703,78.56491067242783,24,48.0,3
17.51620633636407,78.61642399174166,29,45.5,10
17.227206662037688,78.31083252305102,70,25.0,16
17.517590056267,78.3013680496912,50,35.0,19
17.302594405552085,78.41937788894292,97,11.5,17
17.410042630317797,78.36558756022686,80,20.0,0
17.253693121738202,78.63716974703601,56,32.0,18
17.38695544734396,78.35035288089563,41,39.5,0
17.261359068431574,78.38413336793779,82,19.0,20
17.408192498068093,78.52188534514012,55,32.5,4
17.265221809331756,78.4040733804908,100,10.0,12
17.288440425671627,78.58726883545519,72,24.0,15
17.58759663499331,78.5293347042018,79,20.5,14
17.247031904879943,78.3092549516943,27,46.5,13
17.43329646400407,78.33959862932207,57,31.5,12
17.35881641203397,78.5287158814193,25,47.5,8
17.219833084478918,78.58777286103765,49,35.5,9
17.42456955945994,78.62024265288863,98,11.0,10
17.56347901243938,78.5053680038338,8,56.0,22
17.34917594200446,78.31602650758975,29,45.5,0
17.488313474152104,78.41542787045552,9,55.5,20
17.377271130580723,78.55829625736253,10,55.0,12
17.517519282500288,78.33593118753383,93,13.5,21
17.508858804431455,78.58448495748408,89,15.5,5
17.448366127910255,78.31065620473838,15,52.5,0
17.465094944752295,78.39697323046401,81,19.5,10
17.351707236343984,78.4276779058951,4,58.0,4
17.4848540573141,78.63411915430447,51,34.5,13
17.56504705629111,78.44545287720803,59,30.5,15
17.27456070682913,78.45792194911931,16,52.0,1
17.426076888734553,78.45128379118279,47,36.5,5
17.571169002250898,78.62738672584823,82,19.0,21
17.564076923127576,78.63428671611548,96,12.0,21
17.236641141607834,78.62296393386146,82,19.0,17
17.443142378233798,78.57483117383337,28,46.0,14
17.55419285222973,78.33323239531573,62,29.0,16
17.30410879618715,78.4180322540734,41,39.5,11
17.306887634290053,78.35270058042636,97,11.5,10
17.47077513909833,78.38688398009984,32,44.0,23
17.332579655831097,78.3485502949345,33,43.5,2
17.409625411098332,78.60156772309821,4,58.0,9
17.28138417809592,78.3683225754636,49,35.5,22
17.524094485607034,78.31627620835656,2,59.0,21
17.28373243585923,78.42740765095834,35,42.5,2
17.249333149422565,78.53898766243694,46,37.0,13
17.2606855172634,78.33826384997592,38,41.0,0
17.486191080987837,78.35510187154466,44,38.0,17
17.48997813185959,78.54226418898887,87,16.5,10
17.222286258399752,78.62349813758682,25,47.5,12
17.408232218638677,78.43749576589212,84,18.0,20
17.312294426909737,78.64281734401507,22,49.0,12
17.23630193511194,78.33281066086381,86,17.0,11
17.34594244318566,78.37741326831748,26,47.0,13
17.45515404816902,78.50589397112185,85,17.5,2
17.25775426736737,78.45650317047085,41,39.5,19
17.21738770933738,78.60022665929132,89,15.5,5
17.50807633500839,78.42782569625554,81,19.5,3
17.394116516546887,78.45219216440202,94,13.0,15
17.284078727324392,78.3046631691952,95,12.5,1
17.54654391283013,78.44186746301959,83,18.5,19
17.372282239067495,78.44190673706758,96,12.0,16
17.590994075378852,78.51504734403386,60,30.0,10
17.357681848516496,78.61193945431853,1,59.5,7
17.36868049099777,78.54637850318647,50,35.0,17
17.372310793232874,78.35756447648235,90,15.0,13
17.4566320613088,78.35752364850147,51,34.5,15
17.59612328193766,78.34827476184873,80,20.0,19
17.43887023432193,78.34807397791467,82,19.0,23
17.541047142596003,78.36355866634746,71,24.5,12
17.562202021385986,78.47521732799488,42,39.0,14
17.508871425842212,78.62585532321471,21,49.5,7
17.349869129786292,78.50536485329239,71,24.5,10
17.530123244583276,78.49000006493097,11,54.5,2
17.329130359230632,78.51218816842227,3,58.5,13
17.213133329001746,78.30042263256034,24,48.0,16
17.370505531166717,78.47133728427303,42,39.0,10
17.575448559268125,78.5505355155793,29,45.5,12
17.437874060913646,78.62870483656427,11,54.5,0
17.476005399813616,78.59922487611293,80,20.0,22
17.585258353886204,78.40686644118297,72,24.0,9
17.489625740567583,78.48609251462968,94,13.0,20
17.400946039710444,78.48574340515859,82,19.0,15
17.51749231594847,78.56996705883466,30,45.0,20
17.508488186642882,78.64382521581652,73,23.5,12
17.282164372630092,78.3989471519504,1,59.5,20
17.261926788495913,78.34447155496022,35,42.5,4
17.352710266746463,78.58222000674846,42,39.0,15
17.49373816167916,78.51425533177628,19,50.5,15
17.47910771351762,78.34993073031129,46,37.0,3
17.516231789334178,78.54239781334864,70,25.0,19
17.465453128654577,78.54589058798875,49,35.5,5
17.599222880911466,78.40422893201868,70,25.0,3
17.358329929683592,78.32268287771335,57,31.5,6
17.593312403144424,78.4455762028362,77,21.5,2
17.485638510536067,78.40710808779488,27,46.5,22
17.439495187572888,78.51501584096322,14,53.0,12
17.267466282649615,78.61436631000828,18,51.0,19
17.56355213110264,78.31244942282959,69,25.5,6
17.50316602833334,78.33044319704176,99,10.5,1
17.298576111320536,78.41209262100796,62,29.0,14
17.20474076382071,78.34576455593862,90,15.0,2
17.233699977162942,78.54908739247784,67,26.5,20
17.464038494793023,78.63086416851924,7,56.5,8
17.446669429037126,78.35517621568826,85,17.5,14
17.571780255102766,78.50901894704525,55,32.5,8
17.583173232801954,78.36224233952042,69,25.5,15
17.542895250549872,78.42587939161135,6,57.0,10
17.285616650983844,78.5431006170456,16,52.0,21
17.22048386981496,78.30369397649325,50,35.0,2
17.47743047801229,78.3210080897297,64,28.0,7
17.465252188400004,78.32487592698907,50,35.0,7
17.568069836846323,78.62117977079173,86,17.0,0
17.276190349919013,78.55842543153017,76,22.0,15
17.399916801712052,78.41587585147832,8,56.0,10
17.545008941307493,78.50680727171321,6,57.0,14
17.324028174398094,78.4477043333516,72,24.0,14
17.20118410529379,78.49100285563644,12,54.0,16
17.453231654627267,78.32296405996442,67,26.5,19
17.578419379078717,78.42176970393098,32,44.0,16
17.485557219440746,78.5363366714896,6,57.0,20
17.350253703802835,78.52729527393984,17,51.5,0
