latitude,longitude,crime_type,crime_severity,hour,area,is_night
17.41253115922108,78.34559278555935,Vehicle Theft,4.7,0,Financial District,1
17.41832971639699,78.3722745413567,Pickpocketing,7.5,8,Raidurg,0
17.496317949659538,78.36314134873923,Assault,4.4,2,Miyapur,1
17.364672855390708,78.46414120293254,Assault,6.2,3,Charminar,1
17.505521460553314,78.34758580101955,Assault,5.1,17,Miyapur,0
17.358372673303894,78.46442747403407,Cybercrime,7.5,14,Charminar,0
17.41942959633959,78.42583068428327,Drug Offense,8.0,13,Banjara Hills,0
17.39992102697928,78.42582760832245,Assault,8.8,12,Tolichowki,0
17.42285635335632,78.3456379766148,Chain Snatching,4.5,21,Unknown,1
17.423283298018337,78.32052420214723,Vandalism,6.8,20,Nanakramguda,1
17.43668375111904,78.35256748222733,Theft,2.6,23,Nanakramguda,1
17.395280281088002,78.42400213425887,Chain Snatching,4.7,13,Mehdipatnam,0
17.438183627503278,78.51715994730765,Cybercrime,8.9,1,Unknown,1
17.438577215281754,78.42327367343874,Cybercrime,3.1,18,Jubilee Hills,0
17.409177534426227,78.51230713664178,Vandalism,9.6,7,Unknown,0
17.403495874587616,78.33370114099476,Eve Teasing,5.2,22,Financial District,1
17.415049053196206,78.42358086134598,Assault,2.9,2,Tolichowki,1
17.432442987392566,78.40144972542089,Theft,5.8,20,Raidurg,1
17.422210624465997,78.34810440945257,Cybercrime,3.0,6,Nanakramguda,0
17.440421577662068,78.35893447628952,Cybercrime,4.2,10,Hitech City,0
17.362840639727494,78.47636144389239,Drug Offense,8.0,19,Charminar,0
17.438576627064226,78.44947940210432,Chain Snatching,9.0,9,Ameerpet,0
17.5563159767733,78.32030719008496,Eve Teasing,10.0,23,Unknown,1
17.45214075789467,78.3499495037803,Theft,4.7,4,Gachibowli,1
17.399799566188722,78.57234908298894,Cybercrime,3.3,7,Uppal,0
17.43827346430818,78.36760125876633,Cybercrime,6.2,11,Raidurg,0
17.431751889343847,78.44939716018864,Drug Offense,8.3,19,Ameerpet,0
17.336777657144506,78.32676637142721,Drug Offense,3.5,17,Unknown,0
17.36900120641188,78.52168497290647,Vandalism,2.2,0,Dilsukhnagar,1
17.492771466502788,78.41941516150644,Theft,9.1,0,Kukatpally,1
17.394443152067872,78.34546473252192,Robbery,7.8,19,Financial District,0
17.273909188445117,78.39700905320746,Drug Offense,7.0,2,Shamshabad,1
17.445025233406483,78.3426441617828,Robbery,2.8,11,Gachibowli,0
17.426290778658487,78.37522310127191,Eve Teasing,4.1,7,Raidurg,0
17.492500612159024,78.33175233559257,Pickpocketing,7.8,2,Unknown,1
17.407553458523104,78.44740858437281,Vehicle Theft,3.9,12,Mehdipatnam,0
17.41286524434978,78.43946661592568,Vehicle Theft,4.0,4,Mehdipatnam,1
17.50188242546123,78.3912914951629,Vandalism,6.0,5,Kukatpally,1
17.431097107180797,78.3291006732798,Vehicle Theft,5.3,16,Nanakramguda,0
17.42940922694827,78.40826972073667,Theft,5.1,1,Jubilee Hills,1
17.423656277522284,78.49721277674942,Vandalism,4.3,16,Secunderabad,0
17.354658107658256,78.56791174944945,Chain Snatching,3.9,7,LB Nagar,0
17.267975385090196,78.30153639917344,Vehicle Theft,5.5,12,Unknown,0
17.361960421292714,78.5128443553636,Vehicle Theft,7.3,8,Dilsukhnagar,0
17.361164214083665,78.45150447070688,Vandalism,6.4,19,Charminar,0
17.367921025235827,78.47734989293797,Eve Teasing,7.2,1,Charminar,1
17.433747194579663,78.41632125275434,Vandalism,3.5,12,Jubilee Hills,0
17.461018098426948,78.50146920727789,Cybercrime,7.7,10,Secunderabad,0
17.260457951100765,78.42992697984275,Assault,5.8,21,Shamshabad,1
17.4954207873847,78.35052603274653,Theft,7.8,10,Miyapur,0
17.404293070856124,78.32644722278816,Assault,8.8,21,Financial District,1
17.43349268229824,78.41874965789081,Vehicle Theft,9.5,0,Jubilee Hills,1
17.59146294059559,78.61474891314747,Drug Offense,4.6,21,Unknown,1
17.48541815492566,78.39358646918119,Drug Offense,2.7,5,Kukatpally,1
17.42645680372505,78.49232492020863,Eve Teasing,2.7,10,Secunderabad,0
17.247320310663678,78.42042613201775,Eve Teasing,8.9,8,Shamshabad,0
17.43165083303734,78.36315411847208,Drug Offense,5.5,3,Gachibowli,1
17.420697345920573,78.35422556793321,Eve Teasing,3.9,15,Nanakramguda,0
17.476253713014007,78.59282877551601,Vehicle Theft,3.6,2,Unknown,1
17.43204732087555,78.33712790814258,Vandalism,7.4,5,Gachibowli,1
17.435734149720343,78.3567545905455,Vehicle Theft,3.3,3,Hitech City,1
17.412671339286167,78.35396706464458,Drug Offense,8.5,5,Nanakramguda,1
17.485705588081824,78.51259719151862,Robbery,6.5,11,Unknown,0
17.483086924240382,78.38570628861619,Pickpocketing,2.1,23,Kukatpally,1
17.41803267193128,78.38827131256453,Chain Snatching,2.6,17,Unknown,0
17.42690787856212,78.3530390369281,Drug Offense,3.2,21,Gachibowli,1
17.394542372155236,78.34355206011013,Assault,9.1,13,Nanakramguda,0
17.374099588294744,78.4293505772773,Vandalism,9.8,0,Unknown,1
17.423337727577177,78.40362288156034,Drug Offense,7.0,19,Jubilee Hills,0
17.30796628800575,78.59678720558477,Drug Offense,4.3,14,Unknown,0
17.430747571751986,78.36393111542495,Vandalism,3.0,13,Raidurg,0
17.24395057071297,78.42119426117002,Drug Offense,7.3,13,Shamshabad,0
17.566834733964026,78.31222721892843,Robbery,4.7,16,Unknown,0
17.4570275105664,78.64550705067875,Pickpocketing,3.9,5,Unknown,1
17.553768302020917,78.361147449722,Chain Snatching,5.6,14,Unknown,0
17.431237413477298,78.34813819231228,Pickpocketing,9.6,21,Financial District,1
17.314126457356306,78.33452473875695,Chain Snatching,3.4,3,Unknown,1
17.418811395053748,78.41769453078686,Cybercrime,2.4,19,Tolichowki,0
17.49481800922005,78.34655832438057,Cybercrime,7.5,7,Miyapur,0
17.43587832762536,78.39212163933016,Vandalism,6.6,5,Jubilee Hills,1
17.39069353324212,78.54419971472903,Vehicle Theft,5.0,17,Uppal,0
17.37140433492111,78.5380563148998,Chain Snatching,8.3,16,Dilsukhnagar,0
17.425296032109088,78.35481033855449,Drug Offense,4.8,3,Nanakramguda,1
17.398138690363638,78.40538069219217,Theft,9.8,1,Tolichowki,1
17.366512404750967,78.49277773256483,Cybercrime,9.2,19,Charminar,0
17.43951927739929,78.34496653725887,Drug Offense,6.0,1,Gachibowli,1
17.599723883897003,78.61816147107797,Cybercrime,6.8,18,Unknown,0
17.414572018974507,78.3303828970896,Vehicle Theft,8.3,2,Unknown,1
17.424567744730076,78.36252852320658,Vandalism,4.0,17,Nanakramguda,0
17.429433604305345,78.42740917839582,Cybercrime,6.5,20,Ameerpet,1
17.488334011342634,78.39641784000936,Theft,6.0,9,Kukatpally,0
17.4493260182716,78.45118820481474,Robbery,6.4,4,Ameerpet,1
17.42680495779255,78.37773879741464,Eve Teasing,4.5,14,Hitech City,0
17.40505895971986,78.39191318622501,Theft,4.4,23,Tolichowki,1
17.50315141820786,78.39002743678988,Chain Snatching,8.2,13,Kukatpally,0
17.390093153835664,78.57904573169158,Drug Offense,2.6,11,Uppal,0
17.337139743240918,78.54710680335675,Eve Teasing,9.2,13,LB Nagar,0
17.432947372603188,78.40491627863895,Theft,5.7,14,Unknown,0
17.396455682508243,78.46055865099058,Vehicle Theft,9.4,5,Unknown,1
17.42973020912793,78.43924421973476,Cybercrime,4.5,3,Banjara Hills,1
17.439726220638327,78.48753341706187,Chain Snatching,3.1,8,Secunderabad,0
17.433805445331274,78.43480166055052,Pickpocketing,2.1,21,Ameerpet,1
17.372065088046718,78.47013099340757,Vehicle Theft,8.2,10,Charminar,0
17.326167575321797,78.54712980815053,Robbery,4.5,11,LB Nagar,0
17.28983928009781,78.33417759505181,Vandalism,4.9,13,Unknown,0
17.307001315834302,78.33740170958494,Vandalism,8.5,16,Unknown,0
17.42712523163119,78.44894307321671,Vandalism,4.0,23,Banjara Hills,1
17.483831345229795,78.3836053032578,Vehicle Theft,5.7,8,Kukatpally,0
17.522318396605403,78.39121261471229,Pickpocketing,10.0,19,Unknown,0
17.421074435490308,78.33277250640018,Pickpocketing,5.3,11,Financial District,0
17.403994930025508,78.40620964786606,Chain Snatching,3.6,14,Tolichowki,0
17.33767271195742,78.53643292556912,Cybercrime,7.5,9,LB Nagar,0
17.370940105496373,78.48773425816564,Vandalism,7.6,19,Charminar,0
17.442621692043065,78.41453272751649,Vandalism,5.0,17,Jubilee Hills,0
17.439077736983776,78.37407873903726,Vandalism,3.1,0,Hitech City,1
17.393698698407814,78.34446049130354,Drug Offense,8.0,12,Financial District,0
17.400439822492945,78.3403722863058,Theft,5.0,14,Financial District,0
17.420110510012094,78.40081286822766,Assault,3.7,6,Jubilee Hills,0
17.355459158788257,78.54787120079874,Chain Snatching,8.2,10,LB Nagar,0
17.38550869369914,78.52569873663667,Theft,10.0,17,Dilsukhnagar,0
17.424948652989357,78.43774931465144,Eve Teasing,5.5,2,Banjara Hills,1
17.509209522132384,78.35833297664627,Chain Snatching,2.3,8,Miyapur,0
17.440491577830873,78.64900979239104,Cybercrime,3.4,16,Unknown,0
17.27649410544303,78.31221584104188,Chain Snatching,4.5,17,Unknown,0
17.399300304538382,78.35878131326372,Chain Snatching,8.2,17,Financial District,0
17.287388527054205,78.62817470403162,Robbery,5.6,3,Unknown,1
17.407642312503693,78.3884130385282,Drug Offense,3.1,22,Raidurg,1
17.36148784949228,78.46632178717162,Theft,8.3,0,Charminar,1
17.432991508763767,78.36775826049785,Assault,3.6,22,Gachibowli,1
17.416642379589838,78.42474556246735,Vandalism,6.8,0,Tolichowki,1
17.40283052974321,78.56310110419652,Vandalism,4.4,12,Uppal,0
17.36050862904566,78.54341740516416,Assault,4.0,6,Dilsukhnagar,0
17.572135739755716,78.33347340859967,Pickpocketing,6.2,8,Unknown,0
17.476015362040208,78.39939634521194,Vehicle Theft,7.1,0,Kukatpally,1
17.403326685400806,78.57213623316429,Cybercrime,3.3,3,Uppal,1
17.361988443118495,78.54178020608752,Vehicle Theft,3.6,7,Dilsukhnagar,0
17.37793196009642,78.35488010449818,Vehicle Theft,4.6,20,Unknown,1
17.41436909514701,78.54402545625454,Pickpocketing,9.6,14,Uppal,0
17.380887019094626,78.4663202236104,Pickpocketing,2.4,7,Charminar,0
17.25702292922293,78.56825133041,Pickpocketing,9.0,5,Unknown,1
17.355773066065243,78.53431527642422,Eve Teasing,7.1,15,LB Nagar,0
17.368438525218476,78.52876164412609,Assault,9.4,10,Dilsukhnagar,0
17.37649489576623,78.41885037995398,Chain Snatching,5.1,17,Mehdipatnam,0
17.444007175493237,78.37032973393164,Pickpocketing,5.3,18,Hitech City,0
17.516035515083257,78.44248021611797,Pickpocketing,6.0,23,Unknown,1
17.30120046903528,78.63105647267182,Robbery,2.4,16,Unknown,0
17.430950975386473,78.35845664563875,Chain Snatching,9.3,5,Financial District,1
17.432832046053804,78.4252961074404,Cybercrime,3.8,0,Banjara Hills,1
17.410707501328964,78.53908697048057,Eve Teasing,7.4,22,Uppal,1
17.538269363945876,78.35879813587619,Vehicle Theft,9.3,1,Unknown,1
17.433287724125186,78.47935329346355,Theft,5.6,15,Secunderabad,0
17.30509018194548,78.6471968033016,Drug Offense,5.1,11,Unknown,0
17.430064495651212,78.45594708743562,Eve Teasing,2.9,4,Ameerpet,1
17.51332811595811,78.41107285850512,Pickpocketing,4.6,17,Kukatpally,0
17.434112597600887,78.43057993751277,Chain Snatching,9.5,20,Ameerpet,1
17.39759386560725,78.40379882961743,Pickpocketing,6.8,21,Tolichowki,1
17.475001978846787,78.3558227864797,Eve Teasing,5.9,13,Miyapur,0
17.408810786891706,78.41988446910264,Assault,2.5,21,Mehdipatnam,1
17.39892233239207,78.41880652605116,Vandalism,3.9,17,Tolichowki,0
17.241608805879938,78.34154845167748,Chain Snatching,3.8,21,Unknown,1
17.416858270082464,78.45565798484425,Theft,7.0,14,Ameerpet,0
17.40946703291056,78.43058674842023,Pickpocketing,5.5,17,Tolichowki,0
17.449316381261603,78.40260198415449,Eve Teasing,8.6,13,Jubilee Hills,0
17.435688894656586,78.35238887000818,Assault,9.4,10,Nanakramguda,0
17.347649606214087,78.53452057563395,Pickpocketing,9.6,0,Dilsukhnagar,1
17.43463516968237,78.37443864317827,Robbery,5.0,23,Hitech City,1
17.434804943922778,78.40335483077303,Assault,6.9,13,Jubilee Hills,0
17.42195223661968,78.41993076040985,Vehicle Theft,4.3,17,Banjara Hills,0
17.419191958975166,78.43633753474151,Chain Snatching,6.0,19,Banjara Hills,0
17.391706875932712,78.41688358754034,Robbery,4.6,16,Mehdipatnam,0
17.259359434929582,78.39727937987833,Vehicle Theft,5.2,23,Shamshabad,1
17.411652717622225,78.42855904023597,Drug Offense,6.1,23,Banjara Hills,1
17.526851086299548,78.30270274249818,Drug Offense,5.0,15,Unknown,0
17.45157703880664,78.53983507084935,Drug Offense,4.9,17,Unknown,0
17.244971849991114,78.41339803647968,Cybercrime,4.5,14,Shamshabad,0
17.266703213075136,78.39853129638799,Pickpocketing,4.9,14,Shamshabad,0
17.432390458599407,78.45950792279473,Pickpocketing,9.9,11,Ameerpet,0
17.437150779819724,78.36575247992408,Theft,9.6,18,Gachibowli,0
17.43047729456451,78.46868379964569,Robbery,5.4,1,Ameerpet,1
17.35097441453263,78.52113927479108,Vehicle Theft,3.8,0,Dilsukhnagar,1
17.373484578639413,78.43336040446697,Assault,5.1,13,Mehdipatnam,0
17.22374966340855,78.45653612932213,Drug Offense,8.9,5,Unknown,1
17.397308331574635,78.4346654554353,Cybercrime,8.5,6,Mehdipatnam,0
17.494544242902773,78.4089599658114,Eve Teasing,4.5,6,Kukatpally,0
17.376005707990775,78.5346764748687,Vandalism,4.9,12,Dilsukhnagar,0
17.435077122093627,78.43575202097045,Assault,6.2,20,Ameerpet,1
17.41064464569256,78.53996251511833,Assault,6.2,8,Uppal,0
17.432248856868487,78.48600772021267,Chain Snatching,3.0,1,Secunderabad,1
17.354651406410166,78.45994180221493,Vandalism,3.3,13,Charminar,0
17.39332463288402,78.45471453992951,Robbery,2.6,2,Mehdipatnam,1
17.38892956644725,78.46411722916076,Pickpocketing,9.1,14,Unknown,0
17.434597821940965,78.43399481730096,Vehicle Theft,7.3,13,Banjara Hills,0
17.456279912361882,78.3918522751159,Assault,4.0,18,Hitech City,0
17.423927283553883,78.4418929461075,Pickpocketing,10.0,21,Banjara Hills,1
17.43310326999326,78.4391378136968,Pickpocketing,3.6,0,Ameerpet,1
17.257494291724008,78.42987805330007,Robbery,7.0,12,Shamshabad,0
17.25489489108492,78.58710502960312,Vehicle Theft,8.6,10,Unknown,0
17.442995923694212,78.38080510344717,Theft,7.2,1,Hitech City,1
17.37913866291184,78.53968306343054,Vehicle Theft,6.6,17,Dilsukhnagar,0
17.224985562972602,78.5019881111127,Drug Offense,3.6,17,Unknown,0
17.348093345885026,78.52781472334684,Vandalism,9.2,8,Dilsukhnagar,0
17.563819831241375,78.46067748873241,Pickpocketing,8.1,5,Unknown,1
17.365386087583094,78.54021312841623,Vandalism,6.1,9,Dilsukhnagar,0
17.582008440075004,78.48749455995096,Vehicle Theft,7.0,0,Unknown,1
17.428138362471493,78.39272232268078,Robbery,2.2,10,Hitech City,0
17.4323161505629,78.44891134800667,Vehicle Theft,2.3,9,Ameerpet,0
17.42765995376164,78.50793646056846,Drug Offense,2.7,17,Secunderabad,0
17.432587021115353,78.41956125514544,Pickpocketing,9.1,12,Jubilee Hills,0
17.30889387874169,78.41121661943609,Chain Snatching,4.2,14,Unknown,0
17.493619875015288,78.3546638903133,Assault,8.7,19,Miyapur,0
17.42365748181344,78.38235778668906,Vandalism,4.9,23,Hitech City,1
17.403152638993422,78.43596752447046,Cybercrime,6.0,8,Banjara Hills,0
17.41187727232464,78.42536807106461,Chain Snatching,9.7,2,Tolichowki,1
17.42730384400856,78.44599197604754,Pickpocketing,2.8,11,Banjara Hills,0
17.48406743980151,78.34955459976338,Assault,9.5,4,Unknown,1
17.46158077991673,78.3910003718647,Cybercrime,8.8,13,Unknown,0
17.3728807850407,78.63833013605257,Robbery,3.5,14,Unknown,0
17.359630459874406,78.47899395626622,Vehicle Theft,2.7,10,Charminar,0
17.35197285408178,78.45538224952604,Vehicle Theft,2.4,22,Charminar,1
17.461900440629787,78.37956721521365,Eve Teasing,3.3,3,Hitech City,1
17.44295765297574,78.42411781354423,Eve Teasing,3.5,7,Jubilee Hills,0
17.491214848054224,78.36064988817093,Vehicle Theft,4.4,4,Miyapur,1
17.41226139065835,78.54201934574115,Assault,6.7,8,Uppal,0
17.59783387023021,78.57286989314811,Vehicle Theft,4.2,14,Unknown,0
17.414276993691324,78.36998949145477,Cybercrime,7.0,6,Raidurg,0
17.398039963379574,78.36019996959301,Chain Snatching,8.5,2,Financial District,1
17.407910808880533,78.61076178897218,Robbery,6.1,10,Unknown,0
17.441504375930744,78.3696873909139,Vandalism,9.8,17,Hitech City,0
17.42852131084092,78.45097304797692,Pickpocketing,5.1,11,Ameerpet,0
17.38812172149719,78.545555550884,Pickpocketing,3.0,7,Unknown,0
17.411413996308113,78.40306295589735,Pickpocketing,5.0,22,Tolichowki,1
17.482699097550995,78.38163654714813,Vandalism,8.5,0,Kukatpally,1
17.431571616497166,78.36027289758613,Drug Offense,9.4,17,Raidurg,0
17.404678486625755,78.42257536636842,Cybercrime,5.6,3,Banjara Hills,1
17.313004902974434,78.39200139003715,Chain Snatching,5.8,6,Unknown,0
17.459856116126243,78.38936059788385,Cybercrime,2.7,11,Hitech City,0
17.424329775838412,78.37788348868385,Cybercrime,3.2,4,Raidurg,1
17.37189210113829,78.49511811302504,Chain Snatching,4.3,10,Charminar,0
17.417004129300537,78.56757852062204,Assault,6.5,12,Uppal,0
17.431386912199173,78.39804993881398,Cybercrime,3.7,2,Jubilee Hills,1
17.435776107127644,78.33427366235291,Drug Offense,3.2,7,Gachibowli,0
17.433156132071712,78.42074435676237,Robbery,4.3,1,Jubilee Hills,1
17.438923817955164,78.37006740656545,Theft,8.4,22,Raidurg,1
17.260080807627965,78.42493277608087,Chain Snatching,7.5,7,Shamshabad,0
17.48272532644225,78.3512429107439,Chain Snatching,9.9,4,Miyapur,1
17.331153911195187,78.32089459267611,Chain Snatching,5.2,17,Unknown,0
17.36641135832695,78.54455616887161,Theft,7.2,17,Dilsukhnagar,0
17.448639446080197,78.51193516950784,Vehicle Theft,8.0,6,Secunderabad,0
17.41852613065925,78.39336147639159,Eve Teasing,5.0,21,Jubilee Hills,1
17.445167161434952,78.46132345989479,Vandalism,4.0,23,Ameerpet,1
17.400063972059346,78.58981639005404,Vehicle Theft,2.1,6,Unknown,0
17.403973197822662,78.42032301607988,Vehicle Theft,7.2,13,Tolichowki,0
17.42797240658824,78.34581064642218,Cybercrime,6.3,0,Financial District,1
17.49294574269567,78.41643264115154,Theft,6.2,8,Kukatpally,0
17.414256041213996,78.39842384045589,Vandalism,9.0,18,Tolichowki,0
17.4371482442726,78.44117397489924,Vandalism,9.9,2,Unknown,1
17.348600520436968,78.5656692484525,Eve Teasing,8.4,7,LB Nagar,0
17.51897565221938,78.47953925633716,Eve Teasing,3.3,22,Unknown,1
17.35492125049361,78.54656202976874,Drug Offense,2.5,11,LB Nagar,0
17.557086254954484,78.51487648692388,Cybercrime,7.8,4,Unknown,1
17.407841168801557,78.42002871345662,Pickpocketing,2.7,8,Banjara Hills,0
17.479014773260296,78.36804189060868,Cybercrime,9.4,6,Miyapur,0
17.481668313223736,78.34021589006477,Assault,8.2,20,Unknown,1
17.438724934019675,78.36451682695275,Pickpocketing,8.4,1,Hitech City,1
17.44053435933131,78.38695298760884,Cybercrime,7.0,1,Raidurg,1
17.44544952657699,78.5121967165753,Cybercrime,9.1,3,Secunderabad,1
17.58705925227625,78.45982376413737,Theft,4.4,20,Unknown,1
17.349093336462857,78.48715094708874,Robbery,7.2,0,Charminar,1
17.38190092196252,78.41393433635452,Assault,4.3,3,Mehdipatnam,1
17.587913689363255,78.46701240890218,Assault,6.3,3,Unknown,1
17.368753958917107,78.50714796355672,Vandalism,5.7,15,Dilsukhnagar,0
17.417622254277596,78.3328486138063,Cybercrime,2.8,15,Nanakramguda,0
17.497659964044715,78.40445202096187,Robbery,7.4,21,Kukatpally,1
17.42940770497305,78.33368409823454,Eve Teasing,8.6,19,Gachibowli,0
17.43474612329365,78.33692566709269,Pickpocketing,4.3,17,Financial District,0
17.446112946140154,78.32937301791868,Theft,8.2,14,Gachibowli,0
17.505134765764623,78.48197053507165,Chain Snatching,3.3,7,Unknown,0
17.379857364394546,78.56032362222984,Theft,3.1,13,Uppal,0
17.271543291788056,78.39604717413057,Assault,3.6,6,Shamshabad,0
17.425930083386515,78.35436765468833,Drug Offense,7.8,21,Gachibowli,1
17.410354760585925,78.39632542124968,Drug Offense,4.7,23,Raidurg,1
17.34766067068517,78.48837561936304,Drug Offense,5.9,14,Unknown,0
17.221995074027436,78.58730239962647,Assault,4.9,19,Unknown,0
17.435948519830774,78.44253151838564,Theft,5.9,2,Ameerpet,1
17.267941028205986,78.39343684844937,Drug Offense,4.8,4,Shamshabad,1
17.410017690311143,78.56559748724793,Chain Snatching,9.8,15,Uppal,0
17.362551771516827,78.56027892396206,Pickpocketing,3.3,10,LB Nagar,0
17.443806409983708,78.4186666196821,Vehicle Theft,9.8,6,Jubilee Hills,0
17.53817998620175,78.55484566562016,Chain Snatching,5.0,13,Unknown,0
17.453340106128138,78.44604805358858,Assault,3.8,8,Ameerpet,0
17.461375643603947,78.3424739038076,Theft,9.5,21,Unknown,1
17.417123759439562,78.44350126364644,Drug Offense,9.2,21,Banjara Hills,1
17.369622094287347,78.47162123714921,Cybercrime,4.7,6,Charminar,0
17.42205698165814,78.32616117175824,Cybercrime,2.6,6,Financial District,0
17.377888486634497,78.54382900418778,Cybercrime,6.4,7,Dilsukhnagar,0
17.442041615688233,78.51604613034141,Robbery,4.0,8,Secunderabad,0
17.42102065507288,78.45213329941173,Vehicle Theft,6.3,6,Banjara Hills,0
17.43322146621991,78.40645557727557,Pickpocketing,4.4,7,Jubilee Hills,0
17.502488291933894,78.39332050841914,Vandalism,6.7,10,Kukatpally,0
17.400266064566168,78.34402934940215,Chain Snatching,4.2,6,Financial District,0
17.5752271099526,78.49889930242608,Robbery,4.1,14,Unknown,0
17.423988737681487,78.43364554528323,Drug Offense,6.0,21,Ameerpet,1
17.364789783790314,78.48144077672092,Vandalism,4.4,13,Charminar,0
17.33883567377371,78.54562134639256,Eve Teasing,4.7,23,LB Nagar,1
17.394219014513535,78.45575363491069,Assault,3.7,2,Mehdipatnam,1
17.24261363941128,78.4134914020734,Cybercrime,6.2,9,Unknown,0
17.43736226208135,78.3322221041905,Drug Offense,2.2,8,Gachibowli,0
17.343632997213902,78.56604013784509,Eve Teasing,7.7,10,LB Nagar,0
17.37540766682607,78.3111398360047,Chain Snatching,2.6,6,Unknown,0
17.402972763992274,78.33049058250518,Theft,9.0,4,Nanakramguda,1
17.26614508447006,78.41785817708111,Theft,8.0,9,Shamshabad,0
17.427750693696407,78.50885747233923,Robbery,7.8,16,Secunderabad,0
17.446061968190776,78.38486448254781,Robbery,5.1,2,Raidurg,1
17.38207245567809,78.4242457544272,Pickpocketing,3.0,5,Mehdipatnam,1
17.43052988017063,78.40706018336647,Drug Offense,9.1,19,Jubilee Hills,0
17.42240909674534,78.38413497626097,Eve Teasing,9.0,17,Hitech City,0
17.495616699987995,78.42173940990064,Cybercrime,2.9,17,Kukatpally,0
17.418569558344142,78.33210913742032,Theft,7.5,3,Financial District,1
17.360239305275773,78.56382813705756,Robbery,5.7,9,LB Nagar,0
17.258590299986214,78.64507643099917,Chain Snatching,5.0,18,Unknown,0
17.419242203391903,78.35857741397874,Robbery,6.9,23,Nanakramguda,1
17.428212150388156,78.37834123246414,Vehicle Theft,7.9,14,Raidurg,0
17.508329540832,78.60562738962118,Cybercrime,6.2,17,Unknown,0
17.388998635719098,78.40392731997261,Pickpocketing,5.2,18,Tolichowki,0
17.25663816507271,78.42417508189047,Cybercrime,4.3,15,Shamshabad,0
17.351832186236592,78.53377940667312,Robbery,4.0,19,LB Nagar,0
17.35574895751735,78.57025562073764,Robbery,2.2,8,LB Nagar,0
17.399607158456202,78.33179099685086,Drug Offense,9.6,16,Financial District,0
17.42242954010748,78.407930460099,Cybercrime,4.1,14,Jubilee Hills,0
17.39209334808724,78.43570726695033,Theft,7.9,10,Mehdipatnam,0
17.39181994239659,78.41151634662013,Cybercrime,7.6,7,Mehdipatnam,0
17.429847670210876,78.3784834825906,Assault,3.9,17,Hitech City,0
17.267334183031217,78.42465473780568,Cybercrime,9.4,15,Shamshabad,0
17.58407406892015,78.44236028718325,Chain Snatching,9.1,14,Unknown,0
17.493972495174436,78.40385489593865,Eve Teasing,7.7,6,Kukatpally,0
17.40329202219189,78.4302287101548,Pickpocketing,4.4,18,Banjara Hills,0
17.42314920238519,78.34554228718035,Assault,7.5,7,Gachibowli,0
17.418270038136026,78.42337366137507,Assault,2.8,3,Jubilee Hills,1
17.427901875782624,78.36198284859347,Cybercrime,8.7,4,Gachibowli,1
17.42466672549475,78.42295959679065,Cybercrime,6.3,17,Banjara Hills,0
17.34349113346516,78.46575746334557,Chain Snatching,9.1,10,Charminar,0
17.37709635470186,78.41827468131787,Eve Teasing,2.4,9,Tolichowki,0
17.437770658922368,78.34429851180471,Robbery,8.1,13,Nanakramguda,0
17.36578445082891,78.47402227969359,Assault,8.8,21,Charminar,1
17.350252388876672,78.31245650713716,Eve Teasing,7.4,4,Unknown,1
17.34883529480169,78.5423483006671,Cybercrime,6.8,12,LB Nagar,0
17.56509813817705,78.55253841166454,Cybercrime,4.3,19,Unknown,0
17.552713506927034,78.36567729599905,Vehicle Theft,8.1,22,Unknown,1
17.352045383389786,78.5510148393925,Drug Offense,7.5,5,LB Nagar,1
17.42905965979546,78.3864899879915,Chain Snatching,9.4,21,Jubilee Hills,1
17.416388533939887,78.35064499920415,Theft,7.7,3,Nanakramguda,1
17.431023995270785,78.40497787364937,Eve Teasing,6.3,0,Jubilee Hills,1
17.422298075842235,78.44067430040332,Vehicle Theft,3.9,6,Banjara Hills,0
17.397491612490253,78.33531939452396,Vehicle Theft,2.8,7,Nanakramguda,0
17.40958135962437,78.32447479620262,Pickpocketing,9.8,22,Financial District,1
17.45575734580039,78.35834555978107,Vandalism,3.7,1,Gachibowli,1
17.451234746100607,78.39845670288553,Cybercrime,8.9,6,Hitech City,0
17.373884309356036,78.4292141020891,Drug Offense,9.4,5,Mehdipatnam,1
17.268966936037103,78.42429552605819,Vandalism,9.1,5,Shamshabad,1
17.50818772382674,78.37581788148786,Vandalism,7.5,12,Miyapur,0
17.496833818721072,78.40081543510543,Cybercrime,2.2,9,Kukatpally,0
17.407834766013995,78.34183885685493,Eve Teasing,4.3,1,Financial District,1
17.393208325521037,78.45043052302681,Drug Offense,8.6,17,Mehdipatnam,0
17.32263804776542,78.32412293585702,Pickpocketing,7.1,23,Unknown,1
17.572824491921274,78.61416639646065,Drug Offense,5.4,11,Unknown,0
17.446187244516583,78.49344144160152,Theft,8.2,2,Secunderabad,1
17.392151091326927,78.55990083478021,Cybercrime,4.1,12,Uppal,0
17.45431594713146,78.35944258009327,Cybercrime,5.7,21,Hitech City,1
17.415003802243444,78.44041340729102,Pickpocketing,7.1,2,Banjara Hills,1
17.39925023148175,78.40389336742909,Theft,5.1,22,Tolichowki,1
17.29586447297947,78.58709543993773,Robbery,5.5,10,Unknown,0
17.407817503115005,78.35371390400807,Assault,9.3,10,Financial District,0
17.433182348622537,78.35934558556889,Chain Snatching,8.7,13,Hitech City,0
17.443808598264603,78.33577227590592,Assault,9.1,20,Gachibowli,1
